Date,Open,High,Low,Close,Adj Close,Volume
6/25/2024,5460.73,5472.88,5446.56,5469.3,5469.3,2621644040
6/26/2024,5460.71,5483.14,5451.87,5477.9,5477.9,2599403409
6/27/2024,5473.59,5490.81,5467.54,5482.87,5482.87,2479600758
6/28/2024,5488.48,5523.64,5451.12,5460.48,5460.48,4197548072
7/1/2024,5471.08,5479.55,5446.53,5475.09,5475.09,2433991467
7/2/2024,5461.84,5509.69,5458.43,5509.01,5509.01,2342512009
7/3/2024,5507.44,5539.27,5507.42,5537.02,5537.02,1561072809
7/5/2024,5537.91,5570.33,5531.63,5567.19,5567.19,2263729908
7/8/2024,5572.75,5583.11,5562.51,5572.85,5572.85,2332765276
7/9/2024,5584.24,5590.75,5574.57,5576.98,5576.98,2413050509
7/10/2024,5591.26,5635.39,5586.44,5633.91,5633.91,2301402646
7/11/2024,5635.21,5642.45,5576.53,5584.54,5584.54,2887487972
7/12/2024,5590.76,5655.56,5590.44,5615.35,5615.35,2472649993
7/15/2024,5638.16,5666.94,5614.75,5631.22,5631.22,2410721815
7/16/2024,5644.09,5669.67,5639.02,5667.2,5667.2,2528071451
7/17/2024,5610.07,5622.49,5584.81,5588.27,5588.27,3173114918
7/18/2024,5608.56,5614.05,5522.81,5544.59,5544.59,2935073001
7/19/2024,5543.37,5557.5,5497.04,5505,5505,2649224224
7/22/2024,5544.54,5570.36,5529.04,5564.41,5564.41,2525550865
7/23/2024,5565.3,5585.34,5550.9,5555.74,5555.74,2425966152
7/24/2024,5505.84,5508.04,5419.98,5427.13,5427.13,3050597564
7/25/2024,5428.7,5491.59,5390.95,5399.22,5399.22,3529408636
7/26/2024,5433.67,5488.32,5430.7,5459.1,5459.1,2644512496
7/29/2024,5476.55,5487.74,5444.44,5463.54,5463.54,2380028599
7/30/2024,5478.73,5489.46,5401.7,5436.44,5436.44,3024984923
7/31/2024,5505.59,5551.51,5493.75,5522.3,5522.3,3466915317
8/1/2024,5537.84,5566.16,5410.42,5446.68,5446.68,3465998526
8/2/2024,5376.63,5383.89,5302.03,5346.56,5346.56,4005791030
8/5/2024,5151.14,5250.89,5119.26,5186.33,5186.33,4013798197
8/6/2024,5206.42,5312.34,5193.56,5240.03,5240.03,3179578829
8/7/2024,5293.13,5330.64,5195.54,5199.5,5199.5,2994459938
8/8/2024,5252.57,5328.03,5233.85,5319.31,5319.31,2714860214
8/9/2024,5314.66,5358.67,5300.84,5344.16,5344.16,2195024918
8/12/2024,5351.88,5371.2,5324.37,5344.39,5344.39,2285608247
8/13/2024,5376.98,5436.5,5376.98,5434.43,5434.43,2602423658
8/14/2024,5442.36,5463.22,5415.91,5455.21,5455.21,2352132914
8/15/2024,5501.13,5546.23,5501.13,5543.22,5543.22,2676735788
8/16/2024,5530.5,5561.98,5525.17,5554.25,5554.25,2290560567
8/19/2024,5557.23,5608.3,5550.74,5608.25,5608.25,2091521270
8/20/2024,5602.88,5620.51,5585.5,5597.12,5597.12,2143953087
